player_name,champion_name,role,games_played,wins,win_rate
Kiin,Ornn,TOP,7,5,0.7142857142857143
Kiin,Renekton,TOP,8,7,0.875
Kiin,Rumble,TOP,14,12,0.8571428571428571
Kiin,Sion,TOP,10,9,0.9
Kiin,Yone,TOP,1,1,1.0
Kiin,Yorick,TOP,6,6,1.0
Kingen,Ambessa,TOP,14,6,0.42857142857142855
Kingen,Anivia,TOP,5,1,0.2
Kingen,Aurora,TOP,8,3,0.375
Kingen,Camille,TOP,6,2,0.3333333333333333
Kingen,Gnar,TOP,6,3,0.5
Kingen,Gwen,TOP,13,5,0.38461538461538464
Kingen,Jayce,TOP,16,7,0.4375
Kingen,K'Sante,TOP,6,1,0.1666666666666666
Kingen,Malphite,TOP,1,0,0.0
Kingen,Renekton,TOP,2,0,0.0
Kingen,Rumble,TOP,19,7,0.3684210526315789
Kingen,Sion,TOP,2,0,0.0
Kingen,Zaahen,TOP,2,2,1.0
Kisee,Azir,UNKNOWN,6,3,0.5
Knight,Ahri,MID,2,0,0.0
Knight,Akali,MID,1,1,1.0
Knight,Annie,MID,5,4,0.8
Knight,Aurora,MID,7,5,0.7142857142857143
Knight,Azir,MID,8,4,0.5
Knight,Corki,MID,1,0,0.0
Knight,Neeko,MID,2,1,0.5
Knight,Orianna,MID,2,2,1.0
Knight,Qiyana,MID,2,2,1.0
Knight,Ryze,MID,1,1,1.0
Knight,Syndra,MID,3,2,0.6666666666666666
Knight,Taliyah,MID,9,8,0.8888888888888888
Knight,Ziggs,MID,1,1,1.0
KryRa,Pantheon,JUNGLE,1,0,0.0
KryRa,Wukong,JUNGLE,1,1,1.0
Kuri,Alistar,UNKNOWN,11,8,0.7272727272727273
Kuri,Braum,UNKNOWN,7,4,0.5714285714285714
Kuri,Nami,UNKNOWN,5,3,0.6
Kuri,Nautilus,UNKNOWN,5,2,0.4
Kuri,Neeko,UNKNOWN,9,6,0.6666666666666666
Kuri,Rakan,UNKNOWN,8,6,0.75
Kuri,Rell,UNKNOWN,8,5,0.625
LGDShaoye,Sivir,UNKNOWN,5,3,0.6
LGDShaoye,Xayah,UNKNOWN,5,1,0.2
LGDhaichao,Aurora,UNKNOWN,6,1,0.1666666666666666
LGDhaichao,Azir,UNKNOWN,6,0,0.0
LGDhaichao,Taliyah,UNKNOWN,7,2,0.2857142857142857
LIDER,Corki,MID,1,0,0.0
LIDER,Ekko,MID,1,0,0.0
LIDER,Jayce,MID,1,0,0.0
LIDER,Ryze,MID,2,1,0.5
LIDER,Viktor,MID,1,0,0.0
LIDER,Yone,MID,1,1,1.0
Labrov,Alistar,SUPPORT,14,9,0.6428571428571429
Labrov,Braum,SUPPORT,7,5,0.7142857142857143
Labrov,Leona,SUPPORT,9,7,0.7777777777777778
Labrov,Nautilus,SUPPORT,7,4,0.5714285714285714
Labrov,Neeko,SUPPORT,1,1,1.0
Labrov,Rakan,SUPPORT,8,5,0.625
Labrov,Rell,SUPPORT,10,6,0.6
Larssen,Azir,UNKNOWN,6,0,0.0
Larssen,Orianna,UNKNOWN,6,2,0.3333333333333333
Larssen,Viktor,UNKNOWN,6,1,0.1666666666666666
LazyFeel,Ezreal,UNKNOWN,6,3,0.5
Leave,Ashe,ADC,1,0,0.0
Leave,Corki,ADC,6,3,0.5
Leave,Ezreal,ADC,8,4,0.5
Leave,Jhin,ADC,13,8,0.6153846153846154
Leave,Jinx,ADC,2,1,0.5
Leave,Kai'Sa,ADC,16,5,0.3125
Leave,Lucian,ADC,5,1,0.2
Leave,Miss Fortune,ADC,11,2,0.1818181818181818
Leave,Senna,ADC,6,4,0.6666666666666666
Leave,Sivir,ADC,9,7,0.7777777777777778
Leave,Smolder,ADC,6,3,0.5
Leave,Varus,ADC,15,7,0.4666666666666667
Leave,Yunara,ADC,4,2,0.5
Leave,Zeri,ADC,9,4,0.4444444444444444
Lehends,Alistar,SUPPORT,18,4,0.2222222222222222
Lehends,Blitzcrank,SUPPORT,6,3,0.5
Lehends,Braum,SUPPORT,1,0,0.0
Lehends,Elise,SUPPORT,17,8,0.4705882352941176
Lehends,Karma,SUPPORT,1,0,0.0
Lehends,Leona,SUPPORT,12,6,0.5
Lehends,Nautilus,SUPPORT,20,9,0.45
Lehends,Neeko,SUPPORT,2,1,0.5
Lehends,Pantheon,SUPPORT,2,1,0.5
Lehends,Rakan,SUPPORT,5,2,0.4
Lehends,Rell,SUPPORT,5,2,0.4
Lehends,Shen,SUPPORT,9,4,0.4444444444444444
Liangchen,Ambessa,TOP,1,0,0.0
Liangchen,Jax,TOP,1,0,0.0
Liangchen,Malphite,TOP,1,0,0.0
Liangchen,Renekton,TOP,1,0,0.0
Liangchen,Rumble,TOP,2,1,0.5
Liangchen,Sion,TOP,3,1,0.3333333333333333
Licorice,Rumble,UNKNOWN,6,1,0.1666666666666666
Life,Alistar,SUPPORT,9,1,0.1111111111111111
Life,Braum,SUPPORT,9,1,0.1111111111111111
Life,Lulu,SUPPORT,1,0,0.0
Life,Nami,SUPPORT,1,0,0.0
Life,Nautilus,SUPPORT,9,0,0.0
Life,Neeko,SUPPORT,8,4,0.5
Life,Pantheon,SUPPORT,1,0,0.0
Life,Rakan,SUPPORT,10,2,0.2
Life,Rell,SUPPORT,16,2,0.125
Life,Renata Glasc,SUPPORT,6,1,0.1666666666666666
Light,Corki,UNKNOWN,10,3,0.3
Light,Ezreal,UNKNOWN,10,4,0.4
Light,Jhin,ADC,14,7,0.5
Light,Kai'Sa,ADC,20,7,0.35
Light,Kalista,UNKNOWN,7,2,0.2857142857142857
Light,Miss Fortune,ADC,15,8,0.5333333333333333
Light,Sivir,UNKNOWN,10,7,0.7
Light,Varus,ADC,18,8,0.4444444444444444
Light,Xayah,UNKNOWN,12,8,0.6666666666666666
Linfeng,Aurora,UNKNOWN,5,1,0.2
Loki ,Aurora,UNKNOWN,6,3,0.5
Loki ,Azir,UNKNOWN,9,6,0.6666666666666666
Loki ,Orianna,UNKNOWN,5,3,0.6
Loki ,Sylas,UNKNOWN,5,2,0.4
Loki ,Taliyah,UNKNOWN,9,7,0.7777777777777778
Loki ,Yone,UNKNOWN,7,4,0.5714285714285714
Loopy,Leona,UNKNOWN,6,0,0.0
Loopy,Nautilus,UNKNOWN,6,1,0.1666666666666666
Loopy,Rakan,UNKNOWN,6,2,0.3333333333333333
Loopy,Rell,UNKNOWN,6,3,0.5
Lospa,Alistar,SUPPORT,4,3,0.75
Lospa,Nautilus,SUPPORT,1,1,1.0
Lospa,Thresh,SUPPORT,1,0,0.0
Lot,Aatrox,TOP,1,0,0.0
Lot,Ambessa,TOP,1,1,1.0
Lot,Gnar,TOP,1,1,1.0
Lot,Gwen,TOP,5,1,0.2
Lot,Jax,TOP,8,4,0.5
Lot,K'Sante,TOP,10,4,0.4
Lot,Malphite,TOP,1,0,0.0
Lot,Rumble,TOP,8,5,0.625
Lot,Sion,TOP,5,2,0.4
Lot,Yone,TOP,1,1,1.0
Lucid,Ekko,JUNGLE,1,1,1.0
Lucid,Jarvan IV,JUNGLE,8,6,0.75
Lucid,Lee Sin,JUNGLE,5,3,0.6
Lucid,Lillia,JUNGLE,6,3,0.5
Lucid,Naafiri,JUNGLE,9,4,0.4444444444444444
Lucid,Pantheon,JUNGLE,10,8,0.8
Lucid,Qiyana,JUNGLE,1,0,0.0
Lucid,Sejuani,JUNGLE,10,3,0.3
Lucid,Skarner,JUNGLE,10,6,0.6
Lucid,Trundle,JUNGLE,10,6,0.6
Lucid,Vi,JUNGLE,9,5,0.5555555555555556
Lucid,Viego,JUNGLE,6,3,0.5
Lucid,Wukong,JUNGLE,15,11,0.7333333333333333
Lucid,Xin Zhao,JUNGLE,13,9,0.6923076923076923
Lyncas,Maokai,JUNGLE,5,2,0.4
Lyncas,Naafiri,JUNGLE,5,3,0.6
Lyncas,Pantheon,JUNGLE,9,5,0.5555555555555556
Lyncas,Vi,JUNGLE,5,1,0.2
Lyncas,Wukong,JUNGLE,8,4,0.5
Lyncas,Xin Zhao,JUNGLE,7,4,0.5714285714285714
Lyonz,Bard,SUPPORT,1,1,1.0
Lyonz,Neeko,SUPPORT,1,0,0.0
Lyonz,Pantheon,SUPPORT,1,0,0.0
Lyonz,Rakan,SUPPORT,1,1,1.0
Lyonz,Rell,SUPPORT,6,2,0.3333333333333333
MISSING,Alistar,SUPPORT,14,8,0.5714285714285714
MISSING,Bard,SUPPORT,1,1,1.0
MISSING,Karma,SUPPORT,1,1,1.0
MISSING,Leona,SUPPORT,9,5,0.5555555555555556
MISSING,Lulu,SUPPORT,2,2,1.0
MISSING,Nami,SUPPORT,1,1,1.0
MISSING,Nautilus,SUPPORT,13,6,0.4615384615384615
MISSING,Neeko,SUPPORT,7,4,0.5714285714285714
MISSING,Pantheon,SUPPORT,1,0,0.0
MISSING,Poppy,SUPPORT,1,1,1.0
MISSING,Rakan,SUPPORT,10,5,0.5
MISSING,Rell,SUPPORT,7,4,0.5714285714285714
MISSING,Renata Glasc,SUPPORT,7,4,0.5714285714285714
Malrang,Maokai,UNKNOWN,5,2,0.4
Malrang,Sejuani,UNKNOWN,8,2,0.25
Malrang,Xin Zhao,UNKNOWN,6,1,0.1666666666666666
Marvin,Ashe,UNKNOWN,7,1,0.1428571428571428
Marvin,Ezreal,UNKNOWN,5,1,0.2
Massu,Aphelios,ADC,1,1,1.0
Massu,Corki,ADC,8,7,0.875
Massu,Ezreal,ADC,6,5,0.8333333333333334
Massu,Jhin,ADC,7,6,0.8571428571428571
Massu,Lucian,ADC,5,5,1.0
Massu,Varus,ADC,10,8,0.8
Maynter,Aatrox,TOP,3,2,0.6666666666666666
Maynter,Ambessa,TOP,2,1,0.5
Maynter,Poppy,TOP,1,0,0.0
Maynter,Sion,TOP,2,2,1.0
Meiko,Alistar,SUPPORT,27,20,0.7407407407407407
Meiko,Bard,UNKNOWN,5,3,0.6
Meiko,Braum,SUPPORT,15,10,0.6666666666666666
Meiko,Leona,SUPPORT,14,6,0.4285714285714285
Meiko,Nautilus,UNKNOWN,7,0,0.0
Meiko,Neeko,UNKNOWN,9,7,0.7777777777777778
Meiko,Rakan,SUPPORT,15,11,0.7333333333333333
Meiko,Rell,SUPPORT,19,13,0.6842105263157895
Meiko,Renata Glasc,UNKNOWN,6,5,0.8333333333333334
Mikyx,Alistar,SUPPORT,9,5,0.5555555555555556
Mikyx,Bard,SUPPORT,1,0,0.0
Mikyx,Braum,SUPPORT,5,3,0.6
Mikyx,Leona,SUPPORT,5,4,0.8
Mikyx,Nautilus,SUPPORT,9,5,0.5555555555555556
Mikyx,Neeko,SUPPORT,7,4,0.5714285714285714
Mikyx,Pantheon,SUPPORT,2,1,0.5
Mikyx,Rakan,SUPPORT,12,6,0.5
Mikyx,Rell,SUPPORT,17,12,0.7058823529411765
Mikyx,Renata Glasc,SUPPORT,6,5,0.8333333333333334
Mireu,Ahri,UNKNOWN,6,3,0.5
Mireu,Akali,UNKNOWN,7,3,0.4285714285714285
Mireu,Annie,UNKNOWN,5,3,0.6
Mireu,Aurora,UNKNOWN,9,6,0.6666666666666666
Mireu,Azir,UNKNOWN,10,6,0.6
Mireu,Galio,UNKNOWN,5,1,0.2
Mireu,Sylas,UNKNOWN,6,3,0.5
Mireu,Yone,UNKNOWN,6,3,0.5
Moham,Alistar,SUPPORT,1,0,0.0
Moham,Leona,SUPPORT,2,0,0.0
Moham,Lulu,SUPPORT,2,1,0.5
Moham,Nautilus,SUPPORT,1,0,0.0
Moham,Neeko,SUPPORT,1,0,0.0
Moham,Pantheon,SUPPORT,1,0,0.0
Moham,Rakan,SUPPORT,7,2,0.2857142857142857
Moham,Rell,SUPPORT,8,2,0.25
Moham,Seraphine,SUPPORT,1,1,1.0
Monki,Naafiri,JUNGLE,8,3,0.375
Monki,Olaf,JUNGLE,6,1,0.1666666666666666
Monki,Pantheon,JUNGLE,11,5,0.4545454545454545
Monki,Skarner,JUNGLE,20,8,0.4
Monki,Sylas,JUNGLE,1,1,1.0
Monki,Trundle,JUNGLE,11,7,0.6363636363636364
Monki,Vi,JUNGLE,6,0,0.0
Monki,Viego,JUNGLE,12,5,0.4166666666666667
Monki,Wukong,JUNGLE,11,2,0.18181818181818182
Monki,Xin Zhao,JUNGLE,13,3,0.2307692307692307
Morgan,Ambessa,TOP,15,4,0.2666666666666666
Morgan,Aurora,TOP,5,3,0.6
Morgan,Gwen,TOP,6,0,0.0
Morgan,Jax,TOP,8,1,0.125
Morgan,Renekton,TOP,8,3,0.375
Morgan,Rumble,TOP,16,6,0.375
Morgan,Sion,TOP,12,5,0.4166666666666667
Morgan,Yone,TOP,1,0,0.0
Morgan,Yorick,TOP,11,4,0.3636363636363636
Morttheus,Jhin,UNKNOWN,7,4,0.5714285714285714
Morttheus,Kai'Sa,UNKNOWN,10,6,0.6
Morttheus,Miss Fortune,UNKNOWN,9,6,0.6666666666666666
Morttheus,Varus,UNKNOWN,9,3,0.3333333333333333
Myrwn,Ambessa,TOP,16,11,0.6875
Myrwn,Aurora,TOP,6,3,0.5
Myrwn,Gwen,TOP,8,5,0.625
Myrwn,Jayce,TOP,1,1,1.0
Myrwn,K'Sante,TOP,11,6,0.5454545454545454
Myrwn,Renekton,TOP,1,0,0.0
Myrwn,Rumble,TOP,12,10,0.8333333333333334
Myrwn,Sion,TOP,8,4,0.5
Naak Nako,Aatrox,TOP,7,4,0.5714285714285714
Naak Nako,Ambessa,TOP,6,4,0.6666666666666666
Naak Nako,Gnar,TOP,5,1,0.2
Naak Nako,Gwen,TOP,1,0,0.0
Naak Nako,K'Sante,TOP,5,2,0.4
Naak Nako,Renekton,TOP,2,1,0.5
Naak Nako,Rumble,TOP,8,5,0.625
Namgung,Braum,SUPPORT,3,0,0.0
Namgung,Elise,SUPPORT,2,1,0.5
Namgung,Karma,SUPPORT,2,1,0.5
Namgung,Leona,SUPPORT,2,0,0.0
Namgung,Nautilus,SUPPORT,1,1,1.0
Namgung,Neeko,SUPPORT,1,0,0.0
Namgung,Pantheon,SUPPORT,3,1,0.3333333333333333
Namgung,Poppy,SUPPORT,1,0,0.0
Namgung,Rakan,SUPPORT,1,1,1.0
Namgung,Rell,SUPPORT,1,0,0.0
Namgung,Thresh,SUPPORT,1,1,1.0
Nemesis,Azir,MID,1,0,0.0
Nemesis,Corki,MID,3,0,0.0
Nemesis,Orianna,MID,1,0,0.0
Nemesis,Ryze,MID,4,2,0.5
Niket,Alistar,UNKNOWN,9,4,0.4444444444444444
Niket,Braum,UNKNOWN,6,3,0.5
Niket,Nautilus,UNKNOWN,8,4,0.5
Niket,Neeko,UNKNOWN,6,3,0.5
Niket,Rell,UNKNOWN,12,8,0.6666666666666666
Nisqy,Alistar,UNKNOWN,6,2,0.3333333333333333
Noah,Aphelios,ADC,1,0,0.0
Noah,Caitlyn,ADC,1,1,1.0
Noah,Corki,ADC,10,5,0.5
Noah,Ezreal,ADC,9,2,0.2222222222222222
Noah,Jhin,ADC,1,0,0.0
Noah,Kai'Sa,ADC,9,6,0.6666666666666666
Noah,Miss Fortune,ADC,5,2,0.4
Noah,Varus,ADC,11,5,0.45454545454545453
ON,Alistar,SUPPORT,21,15,0.7142857142857143
ON,Bard,SUPPORT,1,1,1.0
ON,Blitzcrank,SUPPORT,1,0,0.0
ON,Braum,SUPPORT,11,8,0.7272727272727273
ON,Elise,SUPPORT,6,3,0.5
ON,Karma,SUPPORT,8,3,0.375
ON,Leona,SUPPORT,9,6,0.6666666666666666
ON,Maokai,SUPPORT,7,2,0.2857142857142857
ON,Nautilus,SUPPORT,13,6,0.46153846153846156
ON,Neeko,SUPPORT,16,12,0.75
ON,Nocturne,SUPPORT,9,4,0.4444444444444444
ON,Pantheon,SUPPORT,11,5,0.45454545454545453
ON,Poppy,SUPPORT,14,10,0.7142857142857143
ON,Rakan,SUPPORT,19,14,0.7368421052631579
ON,Rell,SUPPORT,16,13,0.8125
ON,Renata Glasc,SUPPORT,8,4,0.5
ON,Sejuani,SUPPORT,20,9,0.45
ON,Seraphine,SUPPORT,1,1,1.0
ON,Skarner,SUPPORT,5,2,0.4
ON,Thresh,SUPPORT,2,1,0.5
ON,Vi,SUPPORT,9,3,0.3333333333333333
ON,Viego,SUPPORT,5,1,0.2
ON,Wukong,SUPPORT,11,1,0.0909090909090909
ON,Xin Zhao,SUPPORT,14,4,0.2857142857142857
Oddielan,Xin Zhao,UNKNOWN,6,0,0.0
Oner,Jarvan IV,JUNGLE,8,5,0.625
Oner,Jayce,JUNGLE,1,1,1.0
Oner,Nocturne,JUNGLE,14,12,0.8571428571428571
Oner,Pantheon,JUNGLE,14,8,0.5714285714285714
Oner,Sejuani,JUNGLE,6,4,0.6666666666666666
Oner,Skarner,JUNGLE,10,6,0.6
Oner,Sylas,JUNGLE,2,1,0.5
Oner,Trundle,JUNGLE,6,4,0.6666666666666666
Oner,Vi,JUNGLE,8,7,0.875
Oner,Wukong,JUNGLE,9,6,0.6666666666666666
Oner,Xin Zhao,JUNGLE,20,14,0.7
Oscarinin,Ambessa,UNKNOWN,9,8,0.8888888888888888
Oscarinin,Gragas,UNKNOWN,6,5,0.8333333333333334
Oscarinin,Gwen,UNKNOWN,8,7,0.875
Oscarinin,Jayce,UNKNOWN,6,5,0.8333333333333334
Oscarinin,K'Sante,UNKNOWN,5,2,0.4
Oscarinin,Rumble,TOP,13,9,0.6923076923076923
Oscarinin,Sion,UNKNOWN,8,4,0.5
Paduck,Cassiopeia,ADC,1,1,1.0
Paduck,Corki,ADC,2,1,0.5
Paduck,Ezreal,ADC,2,0,0.0
Paduck,Lucian,ADC,1,0,0.0
Paduck,Swain,ADC,1,0,0.0
Paduck,Varus,ADC,1,1,1.0
Palafox,Annie,MID,7,5,0.7142857142857143
Palafox,Azir,MID,6,2,0.3333333333333333
Palafox,Orianna,MID,8,3,0.375
Palafox,Taliyah,MID,8,3,0.375
Palafox,Viktor,MID,6,5,0.8333333333333334
Palafox,Yone,MID,5,2,0.4
Parukia,Alistar,SUPPORT,9,6,0.6666666666666666
Parukia,Bard,SUPPORT,1,1,1.0
Parukia,Leona,SUPPORT,1,1,1.0
Parukia,Nautilus,SUPPORT,9,6,0.6666666666666666
Parukia,Neeko,SUPPORT,3,3,1.0
Parukia,Pantheon,SUPPORT,1,1,1.0
Parukia,Poppy,SUPPORT,1,0,0.0
Parukia,Rell,SUPPORT,9,3,0.3333333333333333
Parus,Alistar,SUPPORT,7,3,0.42857142857142855
Parus,Braum,SUPPORT,5,1,0.2
Parus,Nautilus,SUPPORT,1,0,0.0
Parus,Poppy,SUPPORT,1,0,0.0
Parus,Rakan,SUPPORT,10,5,0.5
Parus,Rell,SUPPORT,15,7,0.4666666666666667
Patrik,Corki,UNKNOWN,6,1,0.1666666666666666
Patrik,Varus,UNKNOWN,9,2,0.2222222222222222
Peanut,Jarvan IV,UNKNOWN,8,4,0.5
Peanut,Maokai,UNKNOWN,9,6,0.6666666666666666
Peanut,Nidalee,UNKNOWN,8,6,0.75
Peanut,Pantheon,UNKNOWN,5,3,0.6
Peanut,Poppy,UNKNOWN,8,4,0.5
Peanut,Sejuani,JUNGLE,17,11,0.6470588235294118
Peanut,Skarner,UNKNOWN,5,2,0.4
Peanut,Vi,UNKNOWN,7,2,0.2857142857142857
Peanut,Wukong,UNKNOWN,12,10,0.8333333333333334
Peanut,Xin Zhao,JUNGLE,23,17,0.7391304347826086
PerfecT,Ambessa,TOP,11,5,0.4545454545454545
PerfecT,Gnar,TOP,1,1,1.0
PerfecT,Gwen,TOP,8,5,0.625
PerfecT,Jayce,TOP,9,7,0.7777777777777778
PerfecT,K'Sante,TOP,7,2,0.2857142857142857
PerfecT,Kennen,TOP,1,1,1.0
PerfecT,Ornn,TOP,5,2,0.4
PerfecT,Renekton,TOP,12,7,0.5833333333333334
PerfecT,Rumble,TOP,16,8,0.5
PerfecT,Sion,TOP,13,7,0.5384615384615384
PerfecT,Yorick,TOP,9,6,0.6666666666666666
Peter,Alistar,SUPPORT,19,13,0.6842105263157895
Peter,Leona,SUPPORT,16,9,0.5625
Peter,Nautilus,UNKNOWN,8,3,0.375
Peter,Neeko,UNKNOWN,10,5,0.5
Peter,Poppy,UNKNOWN,6,4,0.6666666666666666
Peter,Rakan,UNKNOWN,11,8,0.7272727272727273
Peter,Rell,UNKNOWN,6,3,0.5
Peyz,Aphelios,ADC,4,3,0.75
Peyz,Corki,ADC,13,5,0.38461538461538464
Peyz,Ezreal,ADC,12,9,0.75
Peyz,Jhin,ADC,10,6,0.6
Peyz,Kai'Sa,ADC,10,7,0.7
Peyz,Kalista,ADC,10,7,0.7
Peyz,Lucian,ADC,13,6,0.46153846153846156
Peyz,Miss Fortune,ADC,13,9,0.6923076923076923
Peyz,Sivir,ADC,7,4,0.5714285714285714
Peyz,Varus,ADC,13,4,0.3076923076923077
Peyz,Xayah,ADC,11,7,0.6363636363636364
Peyz,Yunara,ADC,5,3,0.6
